16
880 858
171 832 197
461 443 801
326 80 -178
742 238 -979
233 40 -82
633 92 527
83 130 422
269 774 519
560 551 272
313 697 -123
33 544 -13
483 143 823
247 227 -529
264 607 62
108 654 150
269 313 961
179 609 595
216 445 861
399 647 112
783 143 991
341 283 383
662 266 -150
816 833
169 248 -477
73 612 598
88 292 -655
741 435 362
766 394 477
185 79 -781
280 163 466
188 235 -301
737 487 -664
495 600 -250
432 48 241
354 553 -195
2 660 686
486 698 867
316 356 724
365 588 888
412 99 -991
267 381 -539
813 553 -642
427 288 -216
792 758 758
531 109 -399
576 265 -901
652 524 -905
136 692 22
576 271 -890
437 274 -582
150 324 721
133 558 145
313 173 -212
77 775 430
545 191 579
330 481 264
79 661 -797
701 719 -516
409 402 -291
248 506 -871
689 327 -427
654 787 21
117 573 101
628 640 -801
92 438 -106
624 454 -915
307 216 200
307 258 700
267 276 -39
215 493 58
243 372 175
399 332 -358
524 380 -527
479 741 860
368 661 -858
562 209 -849
539 308 -173
461 574 870
21 616 243
443 633 -426
108 503 720
137 500 887
91 727 610
640 343 -440
706 508 -584
690 760 882
25 595 225
497 479 959
301 632 703
224 278 5
449 112 -505
407 706 -742
199 491 -2
594 535 -943
258 313 -15
593 757 -845
189 87 205
652 749 175
173 192 742
268 145 -329
564 479 136
763 130 -342
307 21 -332
733 1 -399
739 531 -256
494 791 510
362 160 307
247 156 -892
754 206 -202
240 365 179
92 91 200
497 495 614
599 179 -313
131 192 93
702 360 -707
155 359 -440
301 395 -678
514 687 -795
294 293 -606
619 311 -665
64 454 -139
565 591 -24
98 389 832
155 259 727
404 617 -199
124 674 209
542 254 637
539 607 -559
760 508 -978
579 136 529
452 351 943
13 790 489
682 512 -351
109 156 585
34 443 22
210 659 885
78 11 29
71 319 -837
692 812 -970
155 147 401
150 666 -496
519 584 962
524 741 -144
623 377 767
569 482 -608
718 176 838
558 566 -458
233 45 -821
541 16 675
668 380 187
307 204 942
34 141 -581
544 193 -648
780 300 616
243 271 823
639 655 328
652 284 768
772 435 -693
356 405 -316
684 230 -62
616 790 567
519 782 -486
70 355 376
694 584 869
21 726 -98
409 485 -269
81 178 866
600 234 870
466 68 721
199 295 -508
630 216 243
552 488 -631
686 317 395
796 811 170
287 662 -406
10 325 -421
646 710 667
560 97 335
353 303 -723
763 407 -808
252 651 -249
304 752 916
779 380 -227
521 96 181
414 531 -587
378 109 -794
226 686 -900
365 417 583
293 106 -958
559 26 -511
763 625 -255
237 623 811
625 704 -31
452 299 -601
498 791 -88
110 24 653
548 624 -671
781 128 135
755 245 692
232 652 783
138 627 -962
251 785 -135
619 538 -675
647 419 -72
9 610 -862
173 679 -649
443 469 4
642 459 792
484 412 436
285 268 -285
729 113 919
14 126 -785
200 201 801
213 154 364
83 610 -73
514 626 -392
67 522 896
404 160 50
652 735 537
405 776 -462
775 163 185
572 286 -701
685 561 831
654 323 -320
566 444 738
367 504 -389
621 528 531
61 344 15
422 731 311
461 287 -991
681 472 518
196 155 -53
521 567 145
742 663 652
427 243 885
449 11 294
598 737 352
321 494 709
553 230 -709
442 51 864
599 369 610
709 625 -16
791 353 -889
724 580 862
217 517 -10
140 166 56
461 730 -774
410 495 15
23 393 -106
546 322 -531
457 422 922
69 204 -26
438 762 124
612 570 -971
90 148 638
397 445 871
781 433 -48
228 551 834
13 115 -441
271 686 73
238 597 -468
304 108 581
527 604 501
96 6 -136
656 1 -145
354 8 -213
152 344 -750
406 778 163
607 318 235
224 559 254
234 559 -425
23 224 -726
644 507 819
741 240 466
486 216 312
43 595 153
249 374 -829
205 447 -301
735 699 -612
337 663 933
773 563 901
140 695 477
395 792 -274
299 476 129
486 359 -188
633 428 328
539 90 943
689 697 67
374 801 186
723 551 -240
226 128 -425
509 210 -19
781 710 112
166 580 399
134 187 242
74 669 669
454 781 -269
617 269 -137
499 766 774
660 370 -600
191 520 823
510 316 -297
277 70 -679
396 720 433
570 813 842
88 209 43
143 215 -573
118 704 -806
78 469 -708
472 267 -230
278 304 -435
512 294 495
74 375 16
238 383 -869
303 104 -106
171 301 552
357 572 -488
100 415 -669
190 652 -461
445 387 -168
252 468 494
664 161 -223
569 329 753
751 399 -410
755 215 147
598 384 -574
356 719 -145
296 703 -845
283 405 833
340 732 -214
710 622 883
527 75 -940
191 708 90
717 646 -544
28 239 913
549 678 -595
529 601 341
531 691 375
169 735 713
704 725 -990
525 624 59
725 558 -789
7 89 -85
412 741 343
605 369 683
24 531 -449
590 480 310
233 132 563
373 527 -524
269 203 -103
83 117 318
544 361 998
226 410 -626
644 669 50
412 169 -364
422 444 450
609 35 -903
341 546 -888
539 604 188
86 490 -679
80 619 -631
706 406 -443
450 131 236
486 468 -793
404 811 -831
516 353 754
642 790 714
612 696 -738
697 386 131
389 756 -904
727 596 -253
627 439 -171
307 121 -124
388 660 -683
82 108 -880
723 6 645
3 388 257
752 463 -149
619 85 -736
149 195 -909
565 607 -222
585 748 -227
655 369 189
430 109 -998
652 56 -118
753 61 -32
714 536 433
244 194 -689
131 644 -663
782 436 -820
566 372 333
593 111 626
425 564 124
631 114 559
188 451 -26
758 648 87
540 548 -306
268 88 -147
358 156 32
187 403 592
326 310 209
424 507 43
92 757 448
316 325 -761
641 737 559
152 718 365
773 97 -539
584 234 670
175 41 835
211 734 -88
358 586 893
258 93 374
38 181 -181
449 542 909
226 453 188
188 344 -885
169 515 -260
421 777 -613
567 568 -384
547 126 158
617 101 466
719 741 668
792 735 644
475 37 -38
211 451 254
468 656 190
588 40 87
288 97 211
352 547 88
416 310 737
360 69 -121
248 439 558
90 555 143
812 314 355
125 356 -681
124 565 -692
316 79 -288
546 657 526
376 638 -598
653 506 273
14 83 156
40 813 724
803 212 -340
579 756 -992
216 191 -144
57 468 -118
497 254 110
691 1 -368
278 545 -840
50 157 -575
698 41 -481
808 453 -817
371 264 -877
611 773 -767
256 183 55
35 141 876
667 120 962
510 114 -52
496 209 711
415 369 279
163 27 820
375 537 -822
606 533 -309
130 378 -105
583 476 -361
373 775 602
755 87 718
158 786 585
648 201 -533
347 201 573
311 651 482
429 316 -996
368 234 432
636 293 -514
624 209 -845
680 403 -395
785 495 61
336 558 624
233 235 394
296 798 -391
324 335 -488
512 302 252
639 632 -405
156 135 70
245 62 565
100 496 -996
319 22 -689
555 533 280
546 451 -22
529 339 -678
572 727 465
154 215 407
785 228 466
210 476 59
91 110 -765
101 712 -347
446 284 -198
538 150 -119
34 190 -398
280 404 295
429 292 113
454 138 22
291 267 873
91 93 -684
671 111 716
169 200 396
682 445 271
357 116 354
706 136 370
502 482 -247
707 192 -747
509 374 747
638 529 -609
414 235 -308
5 408 613
390 786 992
298 181 -745
698 702 -714
668 74 -595
162 749 756
609 800 280
4 399 -896
503 442 -114
40 612 629
155 575 798
413 157 -917
302 778 -800
613 726 -228
511 651 -247
186 57 559
411 581 -17
737 138 539
464 693 837
54 274 -352
350 478 -987
613 747 446
82 386 -623
240 738 24
594 208 378
328 815 -589
43 377 157
808 694 -62
406 598 -667
712 429 -833
228 356 830
192 618 254
341 54 -999
625 538 -884
792 358 586
706 27 775
298 718 -869
167 98 515
454 353 177
491 89 -483
605 594 -923
300 428 104
432 786 837
740 5 563
75 696 561
629 790 -520
49 557 -598
175 509 384
807 533 -61
99 48 242
350 718 -468
439 602 66
277 405 212
581 523 -760
202 433 725
710 16 -812
90 522 287
56 492 294
36 517 103
306 51 -228
369 2 -577
793 697 -985
532 678 -812
691 742 -281
96 323 432
319 609 136
620 505 576
324 537 -489
30 206 -87
781 388 -545
758 706 -133
430 762 -748
269 194 -607
292 355 879
738 648 -176
802 274 207
18 144 -114
593 627 386
636 205 457
510 757 -632
392 241 -77
129 165 620
253 302 902
552 584 -441
514 643 750
476 617 14
168 213 803
176 698 148
741 310 -733
534 769 106
551 123 618
62 743 -351
236 346 221
457 164 -594
357 618 378
95 244 820
132 62 555
481 695 357
368 361 -837
626 174 825
709 813 -135
774 781 641
692 278 -243
485 265 -805
450 29 176
655 52 489
793 77 -685
194 431 972
650 713 -732
451 629 123
607 153 -720
236 442 -617
813 176 110
332 298 38
206 33 -188
179 557 -344
376 54 531
189 424 786
794 588 -944
36 254 -743
677 502 -25
326 141 -952
389 388 -728
710 131 -170
392 525 -520
487 557 545
357 119 -614
111 303 -235
7 293 -899
194 579 532
590 204 -304
312 455 -123
242 520 29
312 296 -744
345 446 -111
629 128 -931
529 254 -597
595 490 -570
792 268 568
473 239 -307
774 98 303
474 85 -707
322 158 370
36 409 -8
117 123 208
444 88 401
301 413 472
99 211 782
6 695 517
465 288 -652
727 87 604
505 426 -176
469 728 -637
623 699 -42
686 19 718
589 450 905
210 558 867
614 331 362
665 206 861
543 347 -942
169 472 679
401 529 50
486 297 -357
320 4 -533
24 14 323
566 769 22
112 170 -133
209 674 57
792 710 93
450 786 322
305 307 185
680 140 1
423 484 -690
39 619 637
546 303 258
329 157 -467
513 99 400
741 260 334
451 510 791
798 750 -467
4 43 166
535 597 344
543 526 733
293 755 889
183 691 204
96 362 -518
427 447 -611
591 2 -862
127 132 162
243 804 932
596 779 370
151 656 19
172 323 -392
636 100 -985
646 795 -812
359 338 -987
639 632 949
66 223 -608
303 18 -326
181 201 -416
134 23 -56
235 74 672
416 659 -109
519 91 -846
173 799 -889
400 294 -498
539 134 904
37 670 789
277 279 890
372 186 -427
333 407 -847
800 308 672
603 160 -671
115 47 163
71 507 -435
401 408 813
193 598 257
343 383 683
246 32 121
777 281 924
788 757 851
374 752 -911
61 1 -357
426 631 109
192 22 376
601 275 -227
671 613 -947
138 549 540
558 264 475
197 455 284
206 113 408
285 55 -113
405 562 -665
481 447 373
815 685 -322
602 280 30
631 450 120
359 482 -628
778 324 -538
419 311 128
184 564 -977
394 720 637
609 459 -321
615 635 -207
251 421 -932
342 533 -579
739 170 -32
248 268 -480
79 39 844
167 775 541
38 182 -295
472 563 956
452 712 520
331 315 -501
359 482 383
289 145 927
186 471 347
767 766 -941
2 325 -140
168 287 -620
478 770 -409
670 758 379
295 565 238
370 424 -843
628 422 274
771 642 -493
529 779 730
21 41 -327
600 760 -786
136 554 -375
730 556 919
723 59 -788
324 764 -380
136 68 -734
16 573 -645
261 188 892
698 801 -702
82 406 -700
583 303 430
141 55 -397
349 651 -545
394 623 161
600 94 476
468 714 596
373 620 31
644 804 620
760 460 -111
452 162 568
358 433 920
282 723 731
532 506 275
722 515 -775
237 453 -790
1 39 -118
267 230 625
47 570 -427
516 218 879
213 255 674
771 265 975
386 120 -3
187 542 -133
656 459 -782
758 703 99
798 25 335
126 499 508
93 655 747
360 814 -188
742 208 -103
279 810 296
792 431 528
466 530 -120
635 397 587
268 678 -433
698 468 693
641 506 555
84 250 111
340 688 321
549 168 990
196 711 741
118 182 -981
330 811 713
490 261 -600
203 608 425
452 567 61
391 337 957
502 24 693
812 128 841
33 521 143
773 258 -303
463 445 302
309 756 664
647 98 -673
399 555 -706
143 320 368
84 399 -703
256 306 -119
290 239 -962
471 352 680
569 57 218
644 237 304
429 280 -725
130 729 -910
828 898
639 271 976
60 506 -944
686 219 -540
748 498 -226
271 131 -538
171 170 294
551 448 69
193 480 -883
815 723 100
540 639 -509
249 86 860
133 613 718
263 763 257
170 47 -125
805 298 -722
105 701 548
30 612 -630
19 84 428
619 121 -940
16 388 473
320 255 -324
100 487 469
264 321 -562
116 312 -786
502 22 919
731 88 769
326 98 -52
491 450 415
486 504 -405
196 571 -639
570 576 -605
10 606 211
51 275 634
413 75 481
605 55 -89
510 568 14
273 391 184
501 447 45
308 299 896
292 719 869
685 133 -220
584 419 297
533 543 -615
744 811 -485
48 182 -405
269 364 -145
472 823 -44
387 409 -288
739 544 -288
50 71 796
44 827 -886
24 720 -690
313 15 835
88 553 -297
494 66 -19
196 136 564
627 749 -104
764 259 -28
370 121 -379
731 41 -807
616 520 -733
463 623 -894
231 138 -369
815 491 819
19 665 -894
673 530 -268
144 154 475
579 501 120
707 132 523
264 76 86
816 782 -210
434 507 685
430 324 858
709 708 996
539 75 -850
184 805 962
738 199 725
739 617 750
98 347 -781
645 511 707
336 384 -218
350 27 -832
258 205 -775
412 62 937
377 405 431
694 695 -503
235 60 17
516 717 -207
222 258 -361
2 444 497
256 790 -151
261 10 763
7 716 132
82 128 -975
11 81 -141
566 154 21
95 484 957
310 784 -769
245 10 -55
121 695 705
276 610 -789
690 23 -147
66 343 -926
352 279 -179
14 595 -865
507 146 263
352 597 -952
598 404 -464
77 110 969
575 553 -932
541 402 -734
775 674 651
130 216 -21
640 366 -371
520 406 -162
722 287 -424
201 599 856
114 537 913
640 635 220
233 642 860
803 370 -175
373 70 202
547 68 716
799 310 -115
649 331 471
90 198 -117
569 735 -496
38 182 274
30 175 -805
198 62 41
323 665 -712
28 466 -689
83 689 910
502 552 857
714 137 241
738 399 -595
240 325 -987
273 759 -898
313 372 140
518 244 581
415 325 400
165 559 -305
532 788 -556
302 546 -106
817 703 -172
124 171 106
36 656 927
247 59 -940
780 263 -254
159 772 -205
762 339 978
770 352 -944
29 743 -116
334 526 210
219 555 369
139 392 -557
54 595 -87
479 588 -569
248 809 -418
181 393 352
522 308 -806
489 657 -474
221 248 -392
468 496 -842
131 714 -282
646 90 -212
486 658 116
298 651 538
399 305 878
16 369 156
33 529 720
519 160 -731
588 298 -206
344 751 283
371 389 527
437 714 -234
708 311 611
294 784 127
733 214 -128
399 58 555
534 57 -512
5 324 475
793 418 431
559 545 710
732 372 -931
252 678 616
346 489 -760
822 535 -255
699 116 -154
166 250 385
462 343 -319
306 266 -990
806 315 -929
263 798 -903
18 79 674
348 589 -800
654 633 869
198 151 649
654 257 369
240 91 -125
363 101 771
350 13 -941
41 14 -564
506 214 -527
165 221 869
207 508 910
309 697 527
765 689 330
398 278 93
586 570 289
754 73 526
215 497 475
506 256 -562
697 20 719
400 300 -243
663 470 -711
258 657 769
299 46 205
563 238 -121
514 229 676
148 776 -37
194 76 -466
511 430 860
88 50 677
330 594 686
119 573 237
317 769 477
790 685 -959
539 102 -48
565 369 -591
311 607 -304
87 42 761
324 69 -117
203 307 -197
727 615 -151
621 379 -204
742 708 -548
526 347 416
587 131 502
127 737 435
788 783 255
493 137 -842
133 398 455
122 106 -515
43 620 -519
677 61 -595
115 581 -360
660 19 351
89 668 -695
598 52 -425
592 811 -209
193 461 -508
179 331 689
353 24 253
133 509 911
374 353 58
214 687 727
538 126 846
113 152 -164
486 647 515
584 154 -833
792 24 -230
441 196 893
685 325 -592
357 176 -79
23 20 598
817 380 -285
524 585 616
552 570 -550
279 397 -139
45 608 24
53 729 -407
352 560 -587
117 383 -599
142 633 820
551 181 106
427 513 243
329 640 892
544 651 -665
247 440 903
621 91 -766
644 719 352
737 78 226
142 25 707
419 90 -240
397 767 -205
66 199 384
149 607 -216
705 329 -500
692 704 817
561 656 611
349 386 482
502 65 559
64 440 964
545 60 177
621 638 858
567 441 317
687 508 -734
146 640 -899
742 480 -996
447 257 -671
648 771 91
655 359 -689
557 178 -656
703 214 584
119 518 -372
309 609 -72
624 818 825
14 153 -913
617 772 -70
206 580 -357
585 475 568
684 90 -312
644 7 -836
767 447 460
366 139 123
199 222 259
791 143 -274
38 767 89
224 163 1
521 719 700
159 440 946
764 634 185
801 61 18
750 362 209
334 3 767
462 555 685
700 652 -500
751 585 -991
139 50 -533
766 52 -534
689 15 -822
60 443 902
92 342 -761
230 740 -102
661 614 734
618 444 897
80 547 535
467 566 -78
611 120 -237
199 376 612
574 439 -141
796 213 823
52 698 -546
307 525 -165
188 175 565
530 64 424
439 83 610
119 420 -721
585 355 -945
121 216 -780
731 523 18
194 165 459
590 366 900
538 672 -445
243 152 627
245 589 240
276 582 -879
773 107 -283
374 49 -106
689 60 23
819 768 557
43 499 -878
498 522 -644
687 426 -917
434 363 -57
624 61 -798
96 479 334
470 742 -243
701 594 289
826 360 -410
524 222 -224
340 330 -707
13 380 741
80 171 -282
815 643 980
465 456 -262
372 776 -771
302 537 595
615 600 -799
377 549 384
564 706 -572
511 143 95
502 560 809
714 57 -646
576 385 -982
774 378 -584
670 52 -404
392 556 407
35 144 3
711 616 751
669 242 202
97 245 -688
581 219 527
229 312 661
170 564 769
333 234 250
216 663 -873
743 776 -727
335 15 -895
100 622 516
548 444 414
487 308 -337
769 375 773
28 617 -299
757 551 -379
269 12 -189
568 633 839
624 474 -874
243 609 817
543 451 240
697 569 -443
572 677 -709
827 509 -167
719 449 -62
547 768 99
15 711 412
589 763 622
544 400 -114
785 727 -340
633 687 853
763 595 812
34 525 526
69 828 43
659 571 -925
554 614 -464
448 137 649
412 429 32
473 83 -909
345 35 -852
334 700 599
236 653 721
509 194 579
112 414 -680
443 441 854
131 730 237
729 349 174
157 147 -978
150 167 -202
12 481 -211
318 341 -144
812 820 330
419 333 991
758 450 201
766 726 -779
445 249 109
208 440 706
395 727 -967
411 483 292
538 94 -210
724 161 20
564 398 206
415 194 -541
724 210 566
768 743 -47
92 36 -612
654 560 600
216 495 -885
535 531 974
19 141 833
575 406 -799
171 646 -747
565 750 810
475 323 741
50 494 789
652 74 -259
186 578 -36
58 375 733
618 41 826
364 583 840
225 450 858
493 818 588
30 423 -582
828 113 409
583 160 -256
794 379 662
600 382 -827
355 240 820
465 378 -857
82 732 351
756 261 885
758 118 -777
685 824 -571
10 175 834
768 499 -21
694 723 -105
77 67 877
769 625 801
660 205 -269
552 279 -369
197 593 165
449 596 240
223 312 905
452 401 -488
239 443 887
240 348 108
777 452 528
481 621 632
649 490 -870
320 58 -472
635 751 -126
527 575 -811
171 58 993
35 373 -167
442 584 37
580 359 -64
287 545 364
263 549 978
117 641 22
159 187 -281
148 297 778
778 14 938
687 172 -534
143 501 -452
57 1 -586
416 625 -353
574 145 -809
433 356 -451
409 263 -484
512 458 244
783 426 231
782 443 -768
499 394 573
327 214 548
578 621 -825
202 185 658
131 350 669
94 153 320
13 508 -188
635 468 -60
548 483 121
740 441 817
460 389 264
360 192 -440
528 316 -874
428 39 576
589 476 -557
551 266 553
292 638 484
783 231 -582
702 392 -41
260 466 -975
500 510 927
516 78 -844
493 100 -689
69 166 241
324 461 355
59 580 346
260 41 729
98 320 504
170 253 -93
156 276 759
478 25 637
768 548 727
565 124 -87
180 37 -726
718 108 844
132 263 -285
97 617 -498
198 79 -566
477 442 -876
8 433 -71
387 667 183
587 515 -286
610 432 15
653 200 -973
320 20 81
670 549 151
105 328 -329
278 531 627
293 789 -981
627 18 -894
43 404 -71
603 640 -924
761 64 746
490 387 -734
652 816 761
167 631 291
608 730 628
484 587 994
375 491 988
182 229 371
186 625 -574
619 56 -917
160 381 -959
411 646 -115
15 685 820
811 510 -105
183 460 580
606 159 -340
507 641 123
500 639 -843
602 558 -987
360 521 -865
725 15 107
92 427 133
142 306 -885
797 320 -29
209 591 360
548 150 328
776 245 24
209 429 -634
508 270 -437
534 766 -868
581 525 484
621 796 -448
9 27 541
523 193 999
608 315 373
687 49 706
156 750 495
773 302 819
219 189 -169
540 529 601
386 47 -695
555 304 -766
412 825 -811
614 20 702
200 740 -331
317 3 246
563 651 733
2 734 -371
733 641 -3
230 389 473
764 444 -486
797 434 124
195 740 87
322 518 822
425 194 -1000
10 739 249
243 636 -125
587 196 -663
56 646 -105
164 278 -575
216 593 -473
614 21 86
777 446 -971
20 607 333
125 762 -895
549 286 -156
811 108 -626
498 511 878
317 167 -52
727 601 734
508 438 381
156 664 26
285 716 -756
24 99 -793
581 775 -882
127 344 270
285 266 -163
405 130 35
582 410 -607
349 498 -55
5 457 364
718 565 -320
791 343 436
484 215 70
262 520 -252
217 261 402
397 4 404
780 681 689
763 135 273
791 25 316
327 176 433
336 473 -385
431 373 932
577 164 -220
694 223 -246
773 584 -547
515 489 -824
318 731 173
686 126 -382
250 224 -945
271 624 969
294 713 710
106 161 477
330 312 335
226 689 -224
495 152 806
241 220 422
604 563 293
573 286 -336
744 712 26
101 419 -223
68 468 973
381 350 624
624 581 -195
760 781 -44
321 795 -55
156 432 326
269 158 610
741 484 647
261 516 -98
125 150 -638
67 591 304
128 564 -654
189 787 -517
503 631 590
15 312 -992
358 450 939
559 753 -64
368 756 321
198 193 156
826 180 -244
276 631 715
506 301 -947
533 194 -288
545 133 919
711 195 -445
559 668 -336
486 123 -705
811 126 130
41 134 609
426 704 -217
817 409 833
657 744 -228
501 759 -790
6 428 -388
473 529 137
513 204 -667
39 28 -745
612 804 -595
341 683 146
33 101 609
209 561 778
98 662 -666
749 105 -866
783 659 -307
364 120 440
366 733 -116
59 732 -547
114 553 945
402 291 -13
596 667 -392
756 577 -71
672 140 730
53 781 -292
2 233 773
423 791 -575
299 730 770
607 787 -690
536 420 827
539 164 -630
674 407 184
492 186 -200
644 710 627
715 684 -530
429 27 -301
656 253 643
20 755 342
382 358 73
692 72 41
673 629 -862
39 254 -881
62 758 935
218 794 448
332 206 -29
712 826 -729
298 11 -807
357 500 -293
544 339 -670
554 514 572
239 630 916
823 353 82
138 107 262
713 769 629
255 33 -735
212 626 283
753 398 -839
739 177 -592
183 58 610
518 732 -612
414 150 -444
574 146 106
184 671 242
695 281 73
357 189 385
582 476 -19
378 335 -662
679 291 248
366 377 -986
782 547 842
490 787 37
814 115 648
291 179 -253
121 148 -376
679 216 776
61 675 53
337 651 -921
470 479 -535
664 602 98
486 51 346
453 76 90
144 75 -639
219 119 370
294 709 291
413 624 -910
570 393 261
823 51 -181
107 299 -726
349 2 921
801 30 667
715 647 -669
415 385 146
224 716 -635
518 649 -209
615 642 533
129 566 -226
800 407 366
372 584 -939
167 804 -524
335 412 -432
213 800 -549
309 518 -485
621 36 698
584 72 160
788 799 415
675 714 -301
762 594 -494
502 375 -484
686 268 -136
219 447 -667
234 776 -870
412 245 194
170 125 155
467 753 121
599 256 -338
604 433 -740
443 128 -681
454 34 164
160 151 -481
584 804 501
503 696 -311
115 565 497
267 244 619
643 599 -240
252 436 -501
91 316 -594
822 43 689
420 432 -917
370 473 -643
105 647 158
225 757 -103
670 378 341
743 544 704
212 184 40
349 564 880
606 371 -981
352 373 293
345 690 302
407 236 -811
695 771 -937
509 311 774
434 352 -427
123 36 403
789 190 153
757 468 878
569 313 -728
367 310 -590
540 680 460
729 620 -920
385 231 -37
631 204 -652
642 746 609
196 670 197
250 628 -174
57 513 766
110 165 -784
580 703 -377
175 520 731
269 473 299
214 412 560
687 384 -72
327 446 632
78 57 944
137 683 465
209 328 399
740 803 322
585 498 194
58 66 710
681 312 -485
106 464 -773
171 261 -848
615 367 91
13 480 -934
795 491 324
435 175 -604
22 476 629
98 87 815
606 449 -804
443 421 -553
609 666 -503
774 732 -414
307 235 -67
627 643 945
744 426 158
577 798 298
914 879
611 263 -400
262 344 -270
770 396 -917
354 99 -433
474 107 970
376 78 537
784 400 -482
677 55 -950
644 648 -585
526 637 -963
91 712 305
866 23 403
457 523 -65
771 833 -300
438 719 630
895 356 265
496 288 599
755 774 145
693 125 -553
272 561 322
639 329 899
542 383 227
542 849 191
463 136 -850
582 233 990
865 607 -336
672 727 -576
600 473 -857
123 151 747
836 420 290
485 345 -495
531 404 -355
7 121 -27
257 10 47
164 370 -379
408 65 788
519 253 692
45 896 924
739 633 -135
866 383 132
558 831 -673
364 147 -602
357 757 -322
535 163 480
652 86 542
126 564 409
445 264 -422
696 864 -602
257 819 920
899 267 703
515 611 762
419 894 688
364 68 -977
389 281 54
771 663 -969
74 733 221
103 23 807
444 524 696
528 361 -199
742 123 -694
233 257 -649
686 452 -250
672 608 -13
448 772 -928
899 478 -897
648 46 -761
762 718 -663
690 610 -723
61 618 -479
548 174 976
393 582 -591
725 786 199
242 424 148
463 906 -490
478 269 -477
96 528 931
172 435 -477
554 844 923
77 390 929
564 697 -69
333 145 -333
648 478 302
857 558 -284
470 866 604
161 529 765
55 25 -884
829 621 754
131 573 -127
640 830 596
422 348 -214
272 544 -9
788 829 -571
628 560 -883
36 765 925
338 547 13
70 41 -422
238 913 965
724 765 -626
530 373 17
34 68 -778
102 38 -11
364 322 248
389 171 -600
365 315 169
394 99 -222
488 736 -617
754 554 -715
579 446 659
427 184 -755
235 403 -629
735 437 725
768 550 -566
660 750 535
756 683 -758
842 572 563
501 403 866
276 415 417
730 834 -93
154 507 409
588 732 -84
769 731 -731
490 25 -568
812 177 172
796 375 -419
736 544 -682
503 82 24
476 846 265
714 162 -382
892 559 -519
211 414 -116
260 657 394
890 502 142
499 821 -811
321 492 -997
483 630 498
620 70 436
523 749 -111
594 345 -545
722 884 -818
266 186 597
160 206 961
300 555 -934
80 589 654
411 355 374
399 867 883
89 662 569
486 477 628
606 457 339
777 384 -526
797 214 759
446 672 -44
761 281 773
339 351 -581
182 294 562
516 652 -919
213 534 229
843 253 370
346 237 283
821 454 -801
181 775 -540
157 293 -290
78 890 857
663 273 -34
480 499 38
55 387 350
4 333 -398
236 506 394
905 130 -229
795 794 587
450 60 -266
150 685 864
467 455 -397
605 14 -19
121 247 407
613 555 96
87 186 -320
186 147 -76
906 574 -423
245 300 356
175 408 63
905 553 50
766 614 625
359 100 588
679 486 -899
769 462 -569
616 474 -511
362 365 991
648 812 283
726 106 -321
279 273 542
199 812 -500
666 363 -779
522 681 -897
889 61 -91
610 525 -211
389 487 315
614 395 795
571 633 -522
181 7 417
228 240 448
551 307 55
155 879 378
718 752 -317
284 665 285
483 90 -188
32 202 -796
434 439 795
314 320 419
497 5 830
727 323 171
716 109 717
121 513 668
464 411 -64
754 215 -47
498 264 50
573 247 -279
417 329 461
289 826 -214
699 413 -987
461 168 413
429 24 656
543 462 471
862 909 -422
377 129 -717
381 865 -508
221 573 -783
205 344 869
409 838 -274
335 804 -173
188 30 -947
278 545 -472
154 538 -414
66 416 861
407 661 336
601 123 -471
418 767 650
648 243 467
279 166 -126
477 589 -920
439 288 127
867 180 770
377 496 -835
880 913 -900
292 277 354
832 381 -828
629 810 472
906 148 973
809 145 731
682 322 539
417 467 385
265 795 458
846 274 555
148 847 -751
239 293 -760
189 680 351
216 737 -25
147 784 531
290 268 731
301 168 905
187 147 -465
304 423 934
473 37 929
805 329 -314
390 532 -769
159 898 86
745 466 -9
905 259 234
697 397 286
605 882 923
373 826 282
391 755 554
232 812 -469
764 96 60
522 702 -405
385 810 433
343 369 -374
517 127 815
603 524 411
765 318 660
728 350 -492
391 532 680
730 547 810
472 669 -871
46 868 857
317 401 311
145 65 545
691 665 -164
246 554 -785
451 371 137
430 635 238
703 432 772
697 858 -611
301 909 -264
384 166 -185
561 450 0
74 665 -575
381 94 -581
372 3 723
765 369 126
745 728 738
902 212 -993
427 306 245
553 327 -650
176 749 -344
572 171 -779
154 449 -468
169 10 293
467 124 -514
26 518 79
435 739 703
29 262 -451
438 161 -981
413 104 -964
89 315 287
403 796 -630
281 587 757
163 727 -180
395 11 529
74 113 424
499 899 -376
628 575 432
233 303 282
10 446 927
272 98 -74
629 267 -522
656 761 116
121 51 301
7 208 978
428 167 303
381 438 539
413 837 274
170 506 308
527 285 -699
45 638 -466
315 411 -211
823 764 -806
813 662 -377
142 60 -928
901 791 573
90 891 -682
853 386 611
124 871 -10
571 563 -536
38 442 -599
648 458 843
99 455 902
423 738 -794
592 296 -151
377 58 613
221 612 -112
727 242 489
545 632 -884
183 520 -395
137 118 -916
864 149 -157
778 447 -418
169 774 -295
208 501 232
548 461 387
44 151 248
199 128 459
140 487 -471
785 692 -188
238 216 -625
900 773 -787
556 537 945
640 133 175
787 911 -581
424 96 34
711 272 -610
491 526 287
238 254 251
478 204 -494
822 315 -39
750 591 -538
176 67 -292
697 292 374
674 33 -300
580 224 -890
234 92 490
559 355 415
202 833 -8
68 674 871
616 810 48
245 641 -270
128 836 -682
233 566 79
639 669 -539
714 295 -987
450 890 -784
753 602 753
86 886 -380
6 647 -847
492 750 -587
215 230 -495
519 878 -100
124 466 -840
