17
858 1996
597 599 348
151 793 850
217 190 979
759 664 918
221 678 786
46 555 243
669 20 998
332 299 142
212 457 35
257 834 779
396 682 620
67 597 605
195 466 302
829 506 526
521 762 532
193 578 487
489 235 663
324 13 652
557 128 559
824 114 487
339 557 450
275 6 838
735 6 837
441 615 557
396 597 521
419 325 779
219 557 119
441 716 667
707 386 812
668 140 160
342 245 744
754 151 775
676 500 566
694 15 974
794 334 294
308 384 638
50 113 268
136 162 584
228 201 972
598 753 765
721 596 884
746 836 842
161 416 99
593 490 272
484 504 920
304 841 337
449 815 155
235 168 704
275 484 3
682 141 175
262 293 1
723 574 883
115 739 925
817 823 42
26 710 359
342 752 543
82 833 842
443 25 821
259 167 37
741 690 190
249 750 871
531 189 456
570 258 912
1 751 672
507 106 180
405 252 126
815 365 956
627 160 810
63 767 335
638 11 115
129 309 799
290 319 999
575 94 22
47 150 682
620 500 584
815 814 808
457 288 780
325 28 323
123 66 140
838 188 892
23 787 490
204 96 760
244 589 96
576 624 64
725 396 420
792 437 290
41 10 513
695 715 9
617 758 53
165 826 737
33 590 1
667 684 835
615 812 965
784 720 783
496 123 340
736 125 751
715 784 794
16 525 437
614 246 159
784 373 316
784 556 503
346 221 512
260 631 349
332 137 281
627 187 908
50 369 519
816 407 737
304 87 175
402 669 612
314 304 396
418 568 466
330 231 674
292 194 809
30 363 706
510 629 641
656 504 202
137 305 589
493 687 738
169 124 558
669 835 132
632 196 95
613 46 736
660 479 39
83 687 307
127 420 815
373 97 191
822 346 468
605 496 479
381 776 795
484 614 794
410 611 355
514 2 990
463 107 979
699 264 353
260 176 250
789 1 649
161 380 382
395 196 789
656 559 563
296 522 261
287 597 262
450 598 435
717 654 353
797 181 458
449 356 724
540 732 478
314 528 934
595 155 115
354 408 823
136 564 541
723 12 409
249 769 766
532 401 364
398 678 194
163 475 166
158 831 104
47 722 83
276 214 931
409 173 120
568 360 957
737 731 838
399 224 612
204 821 806
705 352 643
716 115 132
418 12 732
479 544 106
158 200 749
51 178 996
64 242 939
494 33 930
791 364 389
829 704 914
126 438 784
765 117 719
822 328 569
788 407 527
314 522 91
795 500 365
685 666 694
282 80 17
273 388 524
108 39 31
340 571 386
308 432 700
776 351 115
302 223 482
222 721 632
624 161 560
587 197 141
653 239 413
261 805 688
725 117 986
443 530 984
599 798 547
828 679 984
194 296 235
164 305 252
160 825 371
745 625 859
689 293 313
364 700 918
780 753 870
255 281 452
560 737 862
353 272 227
587 501 138
741 330 102
494 109 272
578 285 777
449 816 250
365 503 6
226 688 4
689 774 396
111 259 592
530 660 408
683 240 574
701 449 638
471 344 187
112 806 31
57 662 243
644 29 665
127 494 828
724 542 82
230 637 831
203 126 517
826 304 753
404 591 81
68 275 102
330 738 509
467 591 561
233 622 315
419 358 159
475 547 585
268 95 661
80 506 302
605 556 383
220 209 599
722 655 801
521 508 407
462 178 407
621 42 818
217 730 627
618 256 876
78 396 375
65 697 280
562 422 765
101 793 437
112 679 522
203 191 827
224 747 170
126 112 72
529 589 649
86 625 348
242 822 389
238 830 462
378 400 611
360 319 266
818 813 91
338 560 81
683 532 337
173 718 540
162 62 57
140 538 896
620 148 155
783 608 325
154 735 428
589 167 732
702 392 713
407 708 239
485 536 603
152 748 322
173 207 443
803 352 970
133 162 708
323 805 912
167 256 455
422 107 354
667 490 373
26 441 834
295 697 955
829 516 186
315 514 710
481 85 213
485 28 156
210 51 264
1 552 418
671 563 160
399 554 350
180 680 313
163 87 576
644 367 401
317 333 152
412 467 730
226 639 920
2 711 641
593 774 768
740 629 339
655 576 188
802 309 490
469 269 919
178 265 10
95 308 449
484 48 677
504 829 844
305 380 889
116 769 562
145 253 424
774 722 123
717 787 292
826 749 876
436 227 891
123 455 646
674 92 403
398 491 721
511 629 577
48 518 776
548 252 534
447 181 192
340 524 956
822 597 201
223 127 693
333 582 267
30 642 736
410 484 994
280 283 576
830 108 139
40 14 912
94 313 910
5 262 549
489 28 478
178 671 556
347 570 113
109 300 365
764 20 875
678 595 551
756 589 181
183 357 365
768 602 782
133 497 179
578 598 794
383 657 280
372 273 419
645 814 562
111 587 396
302 572 653
10 804 804
129 530 647
439 726 422
291 397 916
22 89 271
282 491 519
593 123 349
524 523 385
578 134 358
362 695 253
638 548 965
699 837 198
614 443 699
548 594 620
150 257 277
209 793 96
453 172 935
393 181 358
154 447 427
396 50 823
296 515 703
235 499 777
496 695 225
725 820 536
21 310 269
640 664 699
676 181 451
209 168 328
521 831 922
129 119 964
707 245 853
391 318 715
327 454 486
685 756 256
521 479 653
462 141 165
309 156 512
315 353 451
104 649 589
797 683 465
814 111 645
740 540 455
609 726 844
676 792 177
311 543 316
378 473 727
368 831 770
315 602 129
449 656 386
475 110 501
599 192 700
666 695 530
52 562 608
745 240 14
682 155 214
32 42 491
281 435 809
819 343 232
754 115 427
156 412 378
604 97 553
827 391 305
529 731 940
467 343 197
763 718 737
280 486 95
217 255 147
742 280 602
548 827 775
201 507 770
377 117 809
259 233 797
217 810 592
400 205 64
780 132 84
323 311 116
457 750 308
517 806 230
270 823 213
546 409 942
302 146 223
288 356 239
827 546 795
706 723 980
701 116 183
799 541 643
666 629 617
645 498 996
365 91 84
236 208 247
750 446 424
31 810 280
432 463 405
653 805 159
639 450 683
330 364 749
764 497 983
194 230 32
108 725 589
521 478 158
538 43 976
338 477 608
121 385 600
257 533 551
657 448 236
592 650 689
503 396 759
560 840 993
94 192 101
239 400 440
92 707 102
597 438 925
360 469 438
466 646 534
478 515 72
723 819 182
654 646 334
385 180 620
648 694 172
439 789 171
13 15 553
49 518 936
707 50 695
684 254 333
328 502 570
101 231 569
541 584 189
393 308 244
446 784 771
222 797 485
227 512 170
341 45 166
75 218 404
53 525 544
631 840 801
321 189 791
728 35 19
273 125 193
493 15 29
190 829 832
777 232 6
834 456 563
134 427 950
459 442 737
312 640 603
64 793 482
136 188 654
586 48 495
155 401 527
447 570 353
66 330 510
650 817 837
804 624 366
15 166 971
386 102 551
796 549 329
554 437 342
346 129 365
809 63 81
345 366 392
622 806 724
461 788 437
752 734 275
616 607 295
643 45 817
639 278 259
433 75 855
587 620 169
732 402 730
695 309 60
631 19 479
21 383 130
166 616 981
314 480 37
770 262 656
680 254 181
354 197 951
188 749 87
661 52 609
126 203 25
743 184 92
534 10 463
498 405 160
166 762 746
177 58 968
374 73 893
728 835 614
333 708 296
513 116 428
282 410 643
742 201 276
159 36 320
391 396 645
210 488 342
555 387 55
419 743 883
189 201 881
515 617 929
477 249 696
106 694 152
153 704 1
649 416 867
821 488 625
683 523 551
332 384 735
570 692 948
78 357 872
388 631 743
215 90 837
447 826 421
644 79 3
215 384 154
595 25 325
646 645 269
441 160 868
191 209 670
792 186 296
56 97 772
157 746 95
489 563 242
553 236 706
578 409 805
443 669 428
172 715 545
592 142 169
492 321 571
66 623 218
349 463 622
782 325 175
586 574 482
395 336 137
493 644 999
619 731 10
771 63 349
651 212 850
465 102 813
525 750 217
623 634 39
723 101 25
824 838 601
313 781 556
658 412 633
747 488 461
512 151 775
489 354 317
776 81 716
646 233 836
811 420 593
713 78 302
212 391 299
448 103 64
159 46 278
616 450 172
399 302 806
5 325 473
303 310 269
376 599 371
80 667 34
585 772 343
501 258 624
348 109 496
176 222 827
432 366 687
218 734 687
733 498 303
585 559 817
107 388 122
240 776 41
839 290 363
700 323 590
505 86 227
493 337 920
382 565 304
186 804 936
470 82 220
659 199 71
561 705 482
527 838 34
745 279 308
597 426 835
396 300 914
258 569 322
598 764 75
617 549 92
370 50 197
331 29 251
261 706 676
352 579 397
805 616 896
369 549 369
71 417 728
435 820 151
574 294 634
432 810 813
313 327 528
366 67 106
203 618 463
837 791 145
292 105 239
750 196 541
511 567 220
422 591 459
394 339 740
347 839 533
295 797 665
78 269 233
381 558 140
673 819 552
309 651 303
30 838 769
445 346 852
518 70 636
34 514 294
622 144 138
642 115 210
453 240 487
241 236 386
688 327 227
738 39 559
335 490 852
481 835 630
310 584 810
671 16 429
740 667 772
666 58 314
531 52 533
696 434 388
155 380 175
153 116 292
81 777 567
806 266 96
466 777 840
421 446 587
187 222 903
443 643 481
392 173 501
356 413 328
813 523 637
286 446 270
770 305 945
367 566 843
551 106 251
757 269 350
311 14 108
184 830 977
268 687 189
639 378 951
272 532 283
321 155 44
438 770 28
334 759 328
342 762 479
523 53 393
686 241 501
675 319 280
381 747 946
186 632 770
740 802 899
645 64 123
282 726 436
432 609 778
806 279 805
310 512 926
339 21 64
630 376 41
630 569 261
833 72 193
551 34 495
625 554 328
378 577 245
114 298 71
802 593 924
372 320 235
550 285 267
18 10 570
729 97 193
561 740 514
293 176 160
597 729 670
610 714 504
304 818 832
573 390 813
228 653 651
39 436 874
396 128 749
506 67 457
257 667 372
303 362 605
259 563 46
248 787 495
603 216 416
81 650 974
102 675 368
766 787 886
101 92 399
770 791 170
349 155 637
297 205 242
361 32 244
591 316 986
422 400 810
143 9 732
379 639 602
442 807 916
97 792 313
237 291 161
774 122 608
150 763 968
191 817 590
4 462 134
549 538 321
43 649 814
573 760 558
767 740 859
479 391 559
563 87 746
641 359 185
766 728 662
485 293 191
626 481 674
39 396 480
72 407 536
785 685 96
271 380 404
690 369 980
61 618 610
124 334 167
524 188 679
762 642 997
723 817 187
760 93 347
756 252 713
604 204 529
602 633 616
832 791 265
505 313 325
731 151 11
154 526 383
648 473 359
710 733 863
135 416 969
730 184 190
757 500 772
272 419 87
574 289 424
221 267 255
235 822 623
621 641 864
23 457 121
170 302 449
617 352 704
422 129 19
464 405 696
177 48 353
122 573 93
613 706 87
441 184 357
480 171 300
414 387 629
38 299 922
797 79 231
131 674 486
744 222 806
449 792 107
259 487 523
789 411 865
708 114 410
429 413 879
7 628 596
517 577 276
501 414 927
556 838 277
297 64 72
225 718 565
653 303 244
341 665 214
35 380 594
473 673 322
76 556 990
523 823 946
509 431 786
428 207 763
3 741 32
780 562 391
93 726 658
224 402 585
562 709 544
751 528 636
54 361 413
395 144 353
363 806 190
405 435 352
428 56 699
517 538 239
630 34 651
693 255 703
439 39 12
403 789 980
753 567 277
281 663 788
822 775 890
196 48 180
121 245 973
136 546 22
553 828 752
498 594 58
767 652 401
110 475 836
838 101 998
388 23 500
823 489 529
111 207 239
51 563 710
45 236 550
475 269 431
125 540 707
333 573 90
645 675 161
98 822 648
319 813 267
637 341 618
461 420 625
398 550 737
648 30 413
784 321 251
612 204 845
301 608 254
501 218 851
229 64 63
377 346 453
418 208 287
123 134 158
5 564 76
286 655 82
797 201 463
653 255 97
566 554 531
168 748 410
301 481 619
4 572 675
640 95 662
544 644 769
43 259 513
597 762 762
225 589 142
299 648 338
237 629 214
102 759 90
716 646 875
425 557 622
86 775 216
225 756 89
172 82 344
583 342 130
170 456 550
230 592 773
19 94 418
386 812 896
569 175 196
777 754 614
555 315 796
206 453 786
195 371 635
593 439 235
616 15 629
204 297 118
473 85 869
227 173 160
566 570 184
719 33 862
254 759 16
370 562 210
707 142 402
247 583 602
254 262 946
349 681 109
351 331 614
5 398 579
903 1658
544 317 634
251 241 914
73 646 652
701 399 215
308 131 35
10 559 975
702 416 52
518 521 865
533 348 24
820 307 294
772 327 771
440 218 337
613 626 747
364 8 853
663 38 507
320 468 274
859 808 961
396 891 938
155 186 169
513 577 501
125 247 932
625 312 186
834 76 749
300 892 983
2 134 824
796 234 568
507 315 552
610 95 348
496 669 766
562 583 839
232 456 728
215 414 249
305 244 830
798 600 37
172 222 922
348 683 212
375 895 824
315 50 806
702 345 748
61 252 751
585 414 832
524 515 730
822 413 223
385 775 119
458 84 530
385 134 711
8 169 993
550 9 451
185 64 573
396 667 93
100 331 405
356 647 17
193 616 952
727 837 497
699 332 266
664 743 202
315 123 812
668 261 113
217 50 238
825 266 100
748 125 995
745 371 948
354 91 176
619 544 266
361 676 289
359 55 999
830 392 860
747 900 239
608 363 388
446 745 39
755 698 273
264 864 141
593 109 32
251 509 617
79 116 353
704 832 593
407 675 819
796 781 40
389 626 727
49 312 950
429 115 338
221 686 361
351 868 496
151 209 190
149 872 274
538 791 339
673 202 438
272 826 901
246 542 769
55 233 426
640 130 496
545 419 537
490 884 109
145 841 28
153 740 542
347 99 102
800 171 704
353 239 92
318 583 132
373 467 834
300 799 738
409 845 81
788 604 100
881 548 308
680 182 440
852 198 152
629 711 463
123 40 967
419 809 404
664 769 379
726 900 59
547 469 374
644 874 911
803 397 539
429 355 446
871 574 570
151 522 278
489 197 914
652 297 842
508 301 707
402 203 174
12 800 970
128 874 225
901 441 689
420 533 440
174 190 564
751 21 612
420 778 127
83 872 431
381 557 581
566 40 160
652 240 70
85 288 873
887 170 479
589 895 339
508 601 863
49 550 266
590 397 131
94 39 582
69 717 266
676 90 906
879 304 84
491 842 252
312 270 212
140 731 534
123 412 119
287 6 160
202 452 710
216 804 973
553 657 924
52 310 256
413 896 497
261 176 637
269 37 449
448 249 653
381 377 261
433 446 437
791 65 952
438 117 643
109 879 150
703 493 691
752 793 216
179 52 367
70 524 550
769 757 894
710 783 626
598 160 829
386 129 102
484 190 551
654 21 106
833 647 513
390 356 517
781 60 664
720 789 545
292 368 867
737 124 921
755 579 610
197 121 372
147 725 803
97 515 914
208 174 431
555 13 155
81 560 259
171 459 721
617 483 522
533 157 115
35 242 197
336 283 631
418 793 940
110 686 326
426 788 442
559 247 990
311 565 40
719 262 178
540 245 758
364 854 320
295 127 438
336 182 103
463 134 708
231 412 212
712 563 759
489 254 463
690 894 415
490 118 392
233 528 551
641 873 148
251 285 976
632 611 861
115 140 259
812 196 724
122 788 715
56 134 58
381 649 993
778 188 606
118 726 680
375 478 381
12 75 848
817 569 436
197 180 551
82 476 267
714 603 721
30 845 654
396 87 9
101 176 156
138 24 242
171 832 899
309 843 363
600 645 499
218 301 889
180 549 920
43 331 563
202 395 859
423 81 177
49 447 892
509 233 225
657 273 259
810 874 899
633 622 248
420 639 135
29 457 866
727 93 122
569 689 274
344 698 899
809 802 506
687 793 628
343 418 659
776 572 380
146 863 843
719 31 325
142 203 553
518 624 802
585 432 494
577 232 179
299 365 165
840 595 655
726 255 114
100 682 480
890 511 495
646 585 396
153 870 296
619 668 788
684 356 477
216 490 153
663 820 166
274 565 329
237 124 824
635 612 388
90 635 580
20 722 903
35 431 381
315 255 809
568 477 317
314 613 932
22 535 33
581 360 309
620 181 657
275 386 828
411 772 822
306 240 480
205 396 311
107 402 43
401 408 141
703 145 929
607 226 8
436 73 687
90 724 427
647 505 413
88 888 545
764 320 915
715 293 544
763 24 633
174 42 308
88 715 1
190 554 425
614 100 561
414 175 255
353 121 651
156 848 511
699 835 762
133 303 526
75 277 539
409 879 140
322 212 898
76 845 340
285 182 945
201 336 981
697 162 668
599 154 910
537 739 317
5 369 764
745 420 327
73 410 894
293 145 577
29 30 497
751 120 5
555 753 256
616 137 848
551 225 415
394 521 766
896 156 580
8 410 487
772 330 709
29 390 74
880 496 798
353 230 402
525 538 789
873 92 89
263 546 955
516 184 472
702 482 859
448 160 727
654 368 86
516 444 889
301 48 785
107 847 731
900 808 291
143 278 902
118 227 591
553 632 319
526 505 264
220 633 520
188 817 851
197 276 658
253 707 808
734 597 156
892 475 702
126 321 937
521 28 827
520 104 454
271 74 136
446 509 141
884 107 431
793 167 443
53 704 226
781 175 564
406 363 741
767 859 337
198 430 71
814 451 373
40 679 268
855 631 188
670 660 342
504 54 947
70 640 603
309 463 416
452 411 688
654 850 835
497 321 122
775 644 231
409 591 924
442 860 55
175 225 844
522 233 512
825 795 642
76 656 340
512 330 393
279 212 75
48 652 587
687 599 471
375 124 363
222 479 318
688 390 307
482 756 229
315 210 699
155 275 108
238 879 996
147 539 15
215 314 667
384 570 268
461 715 68
556 49 582
826 451 199
480 792 773
210 695 829
292 599 430
420 451 626
880 1 879
901 350 354
672 615 127
445 750 676
875 85 673
108 373 974
442 425 702
341 385 667
126 485 55
336 295 206
826 589 927
308 582 527
429 673 791
568 119 343
254 532 465
21 886 338
671 96 77
606 846 796
748 304 433
483 182 538
343 883 270
173 884 11
247 83 635
688 477 509
387 125 573
419 516 652
96 426 936
89 671 860
244 295 316
823 165 708
191 48 309
167 760 364
427 168 81
120 856 527
190 903 512
894 667 202
643 410 531
93 515 30
790 6 848
305 700 738
752 722 707
122 268 495
765 51 249
71 643 190
475 428 527
172 372 713
861 119 803
24 375 712
221 14 593
447 218 152
329 650 714
900 839 257
679 902 368
829 813 647
222 592 511
384 884 151
601 391 373
612 525 920
11 764 787
318 766 421
746 454 785
201 25 101
754 259 436
458 693 407
698 240 450
500 875 690
511 108 523
29 75 204
421 746 230
624 25 959
404 71 957
522 114 186
266 255 162
428 394 634
208 196 461
851 713 425
587 813 790
641 419 723
99 520 482
79 5 851
419 357 631
548 302 77
418 773 125
47 134 337
123 94 843
194 894 918
855 71 850
759 11 183
849 442 87
396 151 235
203 43 136
858 217 385
581 173 633
223 709 929
128 67 247
239 773 946
162 349 107
764 731 806
519 835 620
586 397 706
853 231 4
561 408 85
102 280 121
445 437 45
308 3 637
432 683 928
362 818 694
526 579 732
97 702 135
537 667 465
737 528 74
751 517 929
661 537 273
3 506 489
529 510 187
816 118 708
550 749 88
778 250 279
12 778 703
567 285 590
570 122 207
197 816 260
302 477 174
323 679 142
12 817 798
475 773 747
31 585 596
702 562 323
663 602 695
519 83 469
21 370 329
230 503 956
8 799 369
200 890 282
304 136 791
878 653 147
232 189 984
168 839 198
479 547 939
603 470 370
635 362 609
656 881 429
199 632 905
566 880 637
556 490 699
598 426 597
549 636 385
676 203 13
537 526 557
679 795 440
427 187 145
25 298 121
817 534 574
627 633 727
743 785 252
793 445 997
414 301 785
301 285 647
271 504 766
142 44 234
134 114 22
148 570 967
732 421 83
671 153 216
741 93 98
478 742 567
871 279 274
28 803 686
319 658 273
90 624 777
862 792 175
724 78 586
43 524 256
184 645 423
557 668 947
668 522 115
339 307 465
642 517 197
758 706 858
819 715 176
2 429 641
409 49 233
847 594 505
138 428 94
378 865 951
181 870 740
411 403 336
501 717 720
813 690 867
315 81 785
128 674 372
26 752 460
125 11 467
896 417 471
506 668 622
443 717 799
385 400 528
739 287 546
28 420 730
690 775 244
481 698 481
71 206 141
517 631 370
283 288 787
286 793 96
781 73 808
21 275 231
820 619 130
385 378 865
861 856 250
470 795 945
301 24 318
777 145 622
