9355 28302
1980 8729 -819
5649 7535 69
6220 8820 -286
1115 1563 639
4581 8678 277
1137 1084 -404
5458 6410 -313
1631 5694 -525
8692 3029 -360
267 6311 -90
2143 564 470
6126 8498 0
8276 2761 558
2186 5736 711
759 3309 745
1539 2162 -465
2151 1788 562
1720 8109 952
6495 3839 -350
1405 2078 -800
4542 6528 175
5278 3637 -187
29 708 706
1685 9029 631
8054 8691 717
2466 8258 -220
8207 5811 304
1972 6896 576
1522 8252 747
8768 5378 -369
3537 1641 837
4187 6642 970
6883 5949 -61
8690 1799 402
1703 9312 -323
5235 9206 -236
6120 1638 844
8677 8856 574
7534 8105 578
1341 1850 -363
6945 7387 -416
668 9084 475
5358 2650 -952
2913 54 -772
1441 4973 -807
8468 4196 181
4812 5365 -688
5214 1382 -210
5812 4372 196
8298 2442 -178
4755 7359 -68
2556 3399 -527
5399 6150 675
8668 3430 480
231 3921 691
7979 3553 867
5822 3400 -483
1867 2669 840
8961 6982 -242
1839 156 580
907 26 -175
8923 7728 801
4753 2369 62
7224 7879 380
7732 3212 505
2704 224 -571
5570 772 -290
6974 1563 -113
1326 8747 800
1734 5382 -394
2618 3537 359
1640 4996 143
2946 3703 -174
3005 4529 -795
6721 4652 297
6870 4458 -597
7999 1120 -863
7590 8432 405
9234 2933 699
2354 4552 -925
7616 1490 -734
8756 2021 -919
1844 6399 49
2601 8534 -674
5856 3626 -186
9215 7656 770
6384 8763 -328
1294 441 402
5588 8758 -573
1294 8595 684
4790 3596 298
5589 6070 -874
693 9238 -835
809 7837 -40
4014 6464 162
4255 8475 320
1492 7722 -92
7689 6086 766
3571 6584 -583
6016 8155 -150
4619 543 142
2511 705 694
3002 5656 464
6228 2292 747
52 6142 994
1676 7098 -244
3963 5873 964
2922 2489 463
8974 650 810
2418 3027 821
5347 2229 157
8867 8468 721
4582 4832 725
426 3712 24
3614 5655 86
1402 738 595
4025 32 824
3388 2930 332
6791 1146 802
984 3295 774
6599 3180 285
2811 5933 457
8214 8565 462
6267 5850 -820
3554 3118 -252
2638 4211 -250
8215 1809 300
5324 609 818
1528 7202 985
8985 4564 569
8307 1883 265
1316 8287 508
2989 1993 -314
8147 5896 258
5463 8250 244
8093 8158 151
1441 4689 -574
2208 3017 681
7955 602 -26
4266 3085 585
3669 1647 684
8869 7119 469
3370 1953 527
1753 3830 -897
7473 9206 -63
5439 9196 -996
7261 2239 -195
4174 6992 -549
8052 7439 -277
753 785 500
4230 5250 -575
1605 2890 -348
7103 6120 279
6901 6062 783
1184 7567 782
836 5485 814
1592 8194 627
296 6342 729
1400 5964 -742
4256 6012 -517
6259 7346 45
7101 2476 38
7490 107 -851
8669 9273 735
2873 2610 721
4671 8962 -615
8708 1307 531
4983 3401 -856
2594 2472 668
5449 8463 471
3094 6736 70
5064 3695 -706
8590 8173 249
4975 4061 555
2588 4795 128
3777 6949 112
5732 8631 -293
6131 312 40
4296 4595 -699
2017 433 789
3805 6326 -734
6957 3164 -935
3904 1159 -50
3072 183 -79
6472 7270 347
992 5227 378
5376 71 -496
8989 5804 -936
3580 9150 500
2583 7519 428
6852 4691 813
450 2016 367
9343 6871 -936
40 6302 682
8806 3272 -259
1406 464 521
8073 5805 -743
4858 6491 -494
594 9066 -960
1257 7388 -753
3024 8821 67
3953 2427 614
3219 6475 476
1117 4194 -608
7585 2360 977
5948 3389 774
6930 104 24
8286 7383 -62
2226 1970 923
4464 8076 -335
2229 5971 -954
4507 7107 819
4501 2952 -743
3498 3400 347
8348 1037 605
2837 120 110
291 3718 -431
8579 4176 -683
7978 7297 -596
5806 255 301
5851 4882 -581
5161 5498 92
1505 8360 416
7333 340 412
8897 8300 11
5439 1993 960
8028 6809 -876
8893 4588 44
2750 3286 111
710 259 -565
1040 3980 -71
670 5400 -926
7619 8374 -911
6121 4753 -524
5835 7898 -621
6392 6558 -487
2854 1934 947
3220 2263 746
7198 7495 758
3070 7722 679
6374 2169 247
6072 7527 -795
9307 9064 305
3644 6385 341
4318 960 -225
550 939 437
6930 6295 -537
333 1741 979
7429 3386 -1000
5808 3533 863
8287 3553 29
3131 8725 -181
45 2351 406
3821 2467 651
801 4772 941
9300 4138 112
7884 2244 -793
5510 4579 315
5675 2393 64
6627 5313 -959
7792 1308 -151
5033 1041 422
8651 7039 976
18 2828 -498
3791 8568 -991
8920 450 -726
8204 7198 899
1489 1381 -482
5772 8634 269
106 6931 731
315 4693 59
7314 8676 87
8664 8938 -436
6779 6686 -36
90 3075 11
390 96 996
7753 8691 -534
5282 9054 -98
1979 1259 -541
6313 3386 600
5164 543 654
927 3651 566
6920 1120 48
1496 2837 668
7539 68 282
8926 1177 -725
4431 7311 495
8831 9133 -740
3785 5835 -816
5310 9326 -681
2960 9326 -419
4393 3439 658
3854 8073 394
1773 7703 315
391 55 806
7260 2648 292
6520 6917 481
4095 3541 707
147 4103 650
8517 6846 686
7887 341 530
4956 7511 -328
6529 3232 991
3797 1233 32
9168 7465 569
1797 3550 100
9136 3331 -355
1537 8341 -285
5247 8566 919
1027 3720 -215
1775 4062 701
114 682 -895
7407 7643 628
6622 1906 424
7608 1931 484
381 5992 -509
2790 7396 206
1277 6960 -595
7672 5992 -244
3624 4872 -281
5328 3473 -1
4318 7959 -303
7241 219 929
2760 1710 -864
2762 1145 837
9191 996 602
6812 5673 478
5285 8813 579
120 5249 17
8453 1185 -502
2026 611 761
7792 9043 779
1510 1915 973
7258 8181 437
6417 3280 578
9271 6101 -38
132 5958 106
3145 3249 315
7455 6648 394
1475 4270 227
3599 8008 -772
252 1065 -285
8599 825 959
8449 7387 -898
6124 8496 -669
2295 4945 -972
6060 8033 -70
4108 3324 555
245 1272 8
1042 9145 -56
5756 3725 -853
6516 2265 -546
6060 628 700
7203 1303 -795
4191 532 791
4841 7059 -496
2035 6065 882
7243 164 -88
4800 83 -765
4344 1223 -586
6428 205 -459
1348 6704 -465
747 6798 -233
8904 7222 328
2299 463 663
1893 2670 408
7630 3225 -979
1478 6273 447
7291 4735 -408
6971 1107 -563
7247 4665 983
4178 4986 -242
8718 3687 928
6431 5829 -136
2000 5281 438
9254 6626 11
3908 1155 -341
5738 4191 -494
4769 4953 64
6016 8048 -864
6686 7846 -167
406 1070 -293
19 1989 -84
3100 2672 994
2527 1716 -880
3806 282 448
807 3086 234
8245 4704 -892
8673 545 727
1828 351 494
3388 3789 -308
8017 8744 611
3722 6270 792
2680 3929 -747
2334 5282 276
5617 8618 -843
1209 8608 36
9303 9276 -159
4366 3127 -762
2909 5972 205
6129 1176 -788
8070 1077 -561
5961 787 304
2502 8746 -595
1001 3598 767
271 3329 121
2759 3840 -958
6220 5667 -161
7412 7946 121
2335 6725 -234
8317 8870 864
7920 646 898
6317 7244 352
4749 4562 112
394 1926 -909
478 7854 -216
171 2312 -618
5374 4548 652
5802 8751 -378
9210 8310 322
6142 1626 -478
6449 917 808
6680 1081 -512
100 7319 -187
4308 8695 25
8040 77 293
1994 6317 783
1326 1303 -734
2435 2423 -248
4146 7092 -345
4932 4599 826
2921 2736 930
7789 5459 158
1865 6985 -518
3718 5104 530
3130 9050 82
6233 5216 -413
203 1206 -799
5468 3355 944
7341 3837 -900
4394 1987 278
2871 2449 -493
321 6077 -566
8965 5596 -185
4861 2156 167
5820 1954 223
6927 5144 -643
6968 9021 -322
8518 2066 318
720 919 -976
6183 1545 422
3019 4783 578
4529 1362 589
8816 3372 -199
9098 8414 -58
3764 4504 -808
8364 688 -609
7488 1526 387
3091 5862 -105
3413 2834 -689
5139 6810 -614
2761 7723 -263
6057 7333 -597
2526 7972 -992
1716 1821 -439
6747 6716 844
7394 6668 -548
8720 3103 -585
1138 2626 -653
794 3926 930
1835 8093 543
577 6757 -912
1174 6702 -540
8825 4915 -116
841 3261 933
4127 182 -871
5869 4799 987
6537 5054 -290
8248 8265 -837
662 6328 -567
1008 370 842
5417 7828 416
2868 1513 -362
8775 8302 -449
7392 5054 -377
7167 7353 -673
3916 5103 -135
6114 2721 -784
1717 2572 252
7522 2312 50
7090 6345 490
7125 6798 60
2626 8004 683
3833 8947 392
2205 5318 726
6610 985 -429
8532 5242 -271
6009 4353 -382
5261 2676 34
8037 4623 -56
3836 6171 -865
2454 5147 282
7017 6766 -425
3895 5687 -629
8379 8422 718
2435 4908 -892
8425 5475 -366
3278 1390 -609
3218 8767 -533
6961 2446 -458
138 8957 890
316 3824 979
225 392 445
8428 7208 709
4722 3211 176
9006 131 -73
8509 1212 348
4472 4176 691
6611 5606 286
6601 4017 -893
848 375 742
290 6847 -474
4952 3279 -292
1902 7005 -176
4391 8891 -970
1044 8078 -573
1183 7249 674
1579 1305 834
9012 3750 74
4002 1139 606
2046 5236 540
6163 215 -411
5701 7356 -702
8345 8159 100
6528 7991 378
2637 6721 -268
6199 1337 499
7830 4735 574
3567 7303 601
7436 6179 849
7729 864 238
2900 8144 -293
5231 7094 676
3241 4068 -383
7547 3368 -383
1819 5169 642
8505 1622 -434
7378 4724 670
4450 5890 -352
4187 7691 -958
3500 5211 -71
8278 2584 24
9166 3695 -247
3744 7846 642
790 5374 305
4252 1068 -625
6498 2961 -21
4386 8767 -36
6541 539 -911
5136 903 -777
5131 6298 957
4012 8472 784
5298 1851 622
2785 7730 -226
4057 1371 732
3664 7325 835
8755 5935 -781
5863 2652 59
782 6550 545
6191 2503 641
7969 5189 -687
1793 1228 -116
7930 8266 -374
2364 8214 609
6875 3021 139
510 7765 -149
8055 3296 645
8552 7076 431
8886 5647 796
604 5478 823
5952 4239 284
4765 8354 -614
714 6419 732
991 4636 302
8781 5445 -380
8904 168 -246
7865 1003 -948
2364 271 -322
6430 5657 133
4013 8647 -509
7183 4281 -484
3455 6157 390
2609 1112 -606
4256 8612 567
7698 1796 342
7478 6851 714
5574 743 -975
1335 8623 954
4804 3408 465
2519 6200 112
2361 9056 -294
6819 8487 -893
8835 3824 77
3316 6660 -400
4913 169 -923
7115 539 -694
8592 2074 -111
3234 7922 220
270 8089 875
5311 4117 525
3570 7973 -13
6847 3083 61
2897 2802 959
3789 8754 898
1019 7153 -351
4343 4623 835
7253 6346 832
2090 7942 852
8086 7858 382
179 5090 794
5379 2693 -210
5259 9160 -156
8545 5691 -993
80 984 -520
2149 5897 10
8059 2582 -197
802 7017 309
2972 5433 562
256 6350 967
5213 5603 166
1157 4626 223
7874 9065 870
8425 6536 -211
5498 8012 487
5991 5192 744
8315 2525 402
1255 1111 -775
5557 8715 702
1685 7269 -176
8437 3274 666
3935 1801 -55
5428 635 279
9218 3734 992
1181 1673 491
4078 3432 666
8073 698 -75
8931 7972 -906
7341 5249 471
466 6746 399
5021 965 415
1782 4835 656
7687 2481 380
1156 1303 963
8488 4625 -546
3950 3920 93
6758 2918 -447
6661 5998 9
7204 4354 814
2542 7496 -262
40 972 966
3446 2158 -786
8966 5010 -919
4733 5588 426
835 2661 -435
593 3286 -134
7801 5394 -163
299 7813 -978
3953 178 678
5659 8683 -208
9057 6493 -537
4446 2679 -570
8771 7306 635
2864 3756 747
7421 6899 -195
7039 2843 -657
7631 2948 -1
2704 5395 -298
1912 758 -941
4700 2089 -600
1807 1775 -287
866 5279 843
4705 4396 -824
5198 7332 -438
6439 7456 -102
239 1000 -480
8983 1912 825
842 6220 61
7200 4181 850
2133 8647 510
6196 5475 -261
6429 1233 -330
7848 5196 715
9348 1868 -368
286 5512 294
5253 7323 144
4562 7482 -989
2845 4152 952
3568 9184 -910
6842 530 239
9072 3993 147
7182 3702 -82
2010 5623 -124
1390 1220 617
4185 3281 -160
6753 4567 -887
2127 7230 371
893 4367 -697
6258 6385 830
8168 1370 106
8272 8311 927
6962 1623 247
4962 3882 -431
4182 237 -517
3178 9336 59
1413 6555 226
6399 2984 306
998 2575 146
2181 4071 -622
7391 1048 71
5978 599 914
7491 1621 32
278 3226 373
1841 2081 264
7988 1692 186
485 5479 394
990 7072 355
5373 1928 -2
4136 8462 -187
7751 5652 816
956 5321 -390
8233 6345 108
4034 8381 602
1934 7505 -233
4 7489 167
539 1172 381
381 8615 63
6202 1679 -601
8999 5148 944
6172 400 -882
3325 6019 -716
6635 1490 -89
6692 7972 957
990 7854 -677
4496 1373 481
247 708 -300
6039 8704 -218
6546 174 593
2599 3310 1000
7644 2494 352
2116 1416 -524
1102 6451 -933
6810 787 502
5985 6821 -777
6627 7234 -518
6595 2427 -193
3549 168 -45
1938 7830 827
2682 6440 -980
4220 7070 90
4172 7838 38
3972 5162 -267
1931 6972 -741
5787 3305 626
3458 3760 -694
4135 8920 -809
4980 5788 833
4246 5239 -237
29 3620 -383
3768 5290 324
9026 5231 361
4978 8562 311
6254 1296 -752
9294 500 -30
5075 1760 619
7530 4438 18
5276 3725 -252
855 1851 -464
8570 8866 450
1289 4266 307
3094 1155 -136
720 8049 303
6033 4966 -851
5744 1084 -399
5788 1564 294
7064 6931 293
6998 9268 -338
6625 3326 -468
834 1281 -560
9315 539 -695
4173 4438 171
5123 8621 -764
4743 7482 733
54 4834 821
1767 2956 -431
6569 5548 -722
8183 2809 934
2491 1379 -291
2859 4372 -994
9183 5389 -258
3094 6100 791
6727 3500 -388
4670 2359 -953
5869 845 -25
6129 972 522
2464 5287 -639
8161 3487 789
875 1545 -138
9344 5907 586
4581 7796 -415
1074 3937 655
885 5391 -90
4722 7403 -724
1181 2037 758
5643 9001 -989
9311 5503 58
8910 396 871
3366 6416 655
3364 3831 603
4133 7550 664
4532 4105 -647
6105 1372 63
4259 8275 -9
704 6169 -637
2438 4785 -480
5747 1709 -256
8239 5446 -357
7936 4839 -709
3284 3022 632
7168 6323 -20
285 2212 -402
2824 7672 447
7014 5154 -243
1889 4122 -262
1999 7163 839
2799 1307 226
2338 1643 -964
2900 742 941
5850 763 831
1164 2317 376
783 8006 -58
7855 3189 -753
2674 6592 46
6550 7277 173
5566 4689 348
3122 1510 -254
6978 590 124
7377 6466 73
6801 1210 461
2592 6080 739
3027 5933 -860
9298 1514 -260
589 2754 289
6170 8338 876
1755 8448 -845
5330 5134 285
2485 7888 -449
2524 1129 353
527 8136 191
8238 1395 -78
2288 8281 341
5237 7651 -174
2364 8289 161
269 8832 37
2968 6900 896
5415 8974 -118
4248 7392 -954
1882 6382 -32
4293 9031 689
8623 5599 34
694 8014 970
9134 1261 -810
18 7457 -264
953 7350 107
2210 5889 779
8576 8965 -545
80 8113 784
4870 3435 -197
416 7777 970
1840 8646 426
701 1550 -588
2417 6989 110
1646 6621 333
5391 6561 937
4072 6245 34
5742 9094 -970
8388 3391 902
258 3420 419
3428 4910 449
8015 302 780
8656 2038 -214
3080 5158 682
8972 5378 -437
695 1781 543
2233 1719 257
2649 3526 100
491 7547 -341
744 90 -956
1099 1110 375
1478 1473 -155
1558 8026 738
3373 1030 10
7009 4510 -323
1474 327 621
4471 3745 -275
1270 2491 585
7507 8956 -702
1024 8222 -753
2082 3564 -49
3059 4695 349
3585 3583 780
4032 2922 -755
7487 6318 -489
6915 5104 -831
2984 9144 607
6917 4032 829
942 8726 998
7261 6672 527
8698 2595 -141
9046 311 -263
3779 1535 53
4125 6710 -105
7797 2622 435
7195 3900 -138
1028 2709 -199
7081 1646 -897
1611 6193 248
1844 4063 -244
4523 2141 -758
4357 6400 403
7198 845 738
3623 7257 347
6928 9298 852
6102 3260 357
4116 2439 549
1538 5441 -720
1803 1971 584
2810 2981 563
5353 2614 -769
8060 3518 -837
4845 5272 973
6330 6245 -520
1569 2810 -800
2168 3781 723
3879 7228 341
2169 5394 636
5251 4007 -616
8909 6137 -745
9307 5606 416
1786 5063 -347
1195 4892 -155
2215 8655 926
2998 3527 476
3279 7858 -567
68 3589 -579
5333 5091 -874
1158 2375 860
1844 7869 320
5168 9156 -891
5841 4000 -657
1343 8677 6
1356 6836 240
8816 7538 213
82 622 502
8209 2062 -200
8854 143 -633
3329 7645 879
3658 6845 53
6566 7793 138
5788 3261 -939
3740 2480 71
6688 1968 -988
8846 8294 314
5577 6396 318
7406 8767 -752
780 3310 882
8533 3658 541
4656 8774 -109
3016 3579 -586
5555 2008 94
6721 2460 -85
1877 9091 744
2375 5317 765
8548 8399 701
9166 2792 951
5297 7827 413
5059 1761 -249
6668 5725 105
2754 2812 -268
3802 8576 886
1176 2720 501
7449 1316 -133
7215 7707 790
5838 2851 237
3700 822 101
5793 92 -545
1862 1255 -647
8163 2269 -223
5603 8921 -847
2310 4110 181
5412 8006 -77
9266 5961 422
7243 4724 -454
3578 9243 -751
8476 328 327
9244 5905 697
8765 6031 -404
3068 528 -733
54 6845 608
1961 6512 358
1247 6317 -28
2140 8697 384
8400 5386 609
5468 7879 -189
1204 97 -860
3380 6173 -337
7899 8240 413
1701 5303 -138
2323 8320 673
1269 3942 -94
8474 8125 650
5437 5115 621
9117 509 -818
6517 7260 -482
2748 7620 636
7770 5499 -305
3370 2939 -387
1217 5297 -154
1792 8164 208
5088 9350 543
3372 6001 -439
9158 8144 -267
5379 3540 171
6574 5340 -375
9081 579 180
2352 8089 976
2726 4927 949
105 2987 -960
3574 5332 -128
1961 3872 -469
1763 7063 873
5272 9170 -928
43 8510 302
5719 4984 -199
5639 3522 -308
1880 1714 81
8797 7009 -792
6619 9310 -327
1511 6120 813
7836 7520 648
7833 2758 -430
3441 743 521
499 1132 83
9262 3214 -584
1005 4462 -890
5701 202 68
7185 7702 49
8055 4081 450
8186 5242 747
450 7061 623
6512 7411 742
2182 3435 582
160 9026 -431
800 2816 744
4740 5766 776
3394 5979 -959
2908 7408 -553
4181 7713 747
8654 8737 548
6678 4450 -571
8159 492 987
2383 4472 -282
5049 7012 -656
8211 5999 -567
4304 8502 -377
4645 6376 166
1028 4027 698
1223 3907 589
8435 8720 659
2843 5400 390
7360 361 228
2024 2052 886
6887 1832 437
1835 8989 869
3328 3675 -26
6799 2943 -802
3121 3265 835
8194 549 -645
2752 615 -346
4274 1911 -752
1261 2545 918
4349 456 -226
478 8796 587
4354 5431 -481
9026 7771 -431
2410 9074 -443
4754 5951 989
5711 2147 735
3447 1778 182
6114 125 124
1294 3860 -705
1138 8527 -42
2781 3295 -106
4719 5690 271
683 5878 788
5336 4319 310
1541 5528 267
6102 5147 537
1987 5588 420
607 1110 981
1760 3288 174
8795 2710 408
3812 8115 -929
3884 114 77
513 633 308
5076 5148 -508
4798 6739 472
8997 4741 275
1270 9257 645
4667 6080 -622
8389 8189 -799
6006 2271 11
5261 8902 -9
7166 8837 -830
6091 4898 -534
6433 190 -305
5477 7753 -845
3834 5260 -573
6095 7242 -799
1096 8775 930
4064 4190 -418
3177 9130 -888
473 2421 2
818 1854 -448
3754 6796 -423
1165 7237 -818
1647 7611 184
7199 8940 971
2764 8589 182
12 9110 -798
8689 5510 -481
899 2795 -61
382 7831 -907
161 6071 405
7880 7143 586
3596 6890 102
9099 8295 -394
5273 4381 845
8885 4793 -239
5664 1169 137
5014 3174 -637
2557 5413 386
7748 8839 -828
652 1525 -116
8650 4034 -700
7191 668 -637
5187 8654 785
7242 4762 859
2927 1061 -151
7989 6475 226
547 2034 679
3048 1982 542
445 2111 421
8683 7936 -231
5653 2772 -336
6852 7164 -792
814 4114 272
1106 7291 106
5332 4167 167
6222 3083 244
3496 5658 -120
6219 5543 -659
3058 3909 -425
8153 4151 817
3013 3886 -825
5599 7592 -23
1249 1367 530
3911 5610 -842
7566 106 -23
6181 3908 827
5456 7244 -464
2048 5615 -860
4654 3104 -652
1156 1093 225
4985 8540 -234
7735 8932 -66
2859 7158 -370
99 8577 750
2392 8579 26
6519 4721 -99
7719 1669 -690
5196 8279 -528
6943 5481 -109
2707 2437 188
9313 2362 -908
3973 4883 952
626 5558 -779
2567 3755 635
2328 2236 -312
7034 5469 540
7467 853 -621
7083 7486 -503
2484 7985 83
3376 7439 -407
6382 7991 431
8804 5497 -346
6778 7365 242
8132 9092 -794
1022 7525 929
7585 3573 311
9317 7280 -750
179 2669 -532
1085 6991 682
7416 7610 904
8570 5705 -591
8754 5373 340
9206 6036 432
6093 5796 -208
756 5040 -363
3323 7551 -347
2478 1384 861
2242 2064 100
9038 52 -251
941 355 193
3045 2641 468
8654 9226 -189
2003 7492 74
4250 1621 -533
1038 6818 874
263 2906 336
7508 6552 -343
6047 9101 -681
3764 2931 225
7920 9257 -916
1415 1025 -504
8806 6335 -338
4191 5362 -151
8762 5509 -865
4815 3089 -499
1708 1230 -956
7702 3840 -522
8810 3606 799
6113 542 231
4618 3790 -209
2742 625 999
4403 7964 -225
6908 7824 929
839 1647 377
5396 4401 -602
7477 9271 -657
3815 9175 765
8191 5126 473
3113 2961 632
6376 5045 -440
3275 6815 627
4042 8582 644
5083 8841 -931
6597 4728 -681
9023 2851 747
7803 3898 521
6863 8585 -862
8631 5076 583
4552 7535 -312
390 7952 164
616 5011 368
4271 4163 925
1043 8304 45
5751 1203 -321
122 4019 388
6837 2704 145
2079 3379 -80
6676 3471 646
6091 1846 -913
2298 4653 551
7282 2019 -136
1620 2791 -679
7781 5133 993
9235 3577 -470
5289 9083 965
287 1586 577
1203 2575 947
2439 5441 494
5698 5238 -229
5835 1648 697
437 409 162
9234 585 703
4033 1014 157
2028 8713 780
7412 1878 -770
1139 10 383
110 4814 -89
6933 5451 936
5019 7689 296
1755 301 998
1524 2176 -599
8594 6250 -597
4218 3241 595
3447 4534 157
4464 4896 244
9324 3435 -151
8966 5671 433
2331 8630 94
4108 2824 -292
4175 7699 748
8405 5939 -115
4240 7806 95
5798 2004 -544
7363 6023 -279
7103 5273 536
5595 3345 -203
9336 5061 177
5938 6043 780
7427 2545 -654
735 2347 88
6522 9194 -915
9055 3850 -214
3811 98 -574
5103 7522 -982
4389 7729 -396
235 4312 -193
5956 2579 830
1376 4284 -717
8977 4238 -902
8954 356 829
1007 2627 68
477 8667 -885
261 4377 -702
4679 4600 -766
5892 4335 420
6158 1637 499
4481 6296 611
7267 5172 -148
2468 6196 -805
8199 7004 -449
9295 3256 -644
2708 1266 -533
6922 328 -875
5884 7033 496
6253 5198 843
8180 1833 -928
473 4651 190
3732 4847 354
9202 8638 -768
6170 6529 748
5077 1210 -294
4795 2628 -331
5904 1020 -956
9293 3453 -435
5753 6872 -736
3970 8534 -963
2242 1075 31
134 3110 -881
1405 7991 -602
1305 7946 -425
3162 4018 -81
2747 4468 951
8873 7579 -800
151 8840 -504
6305 1078 383
3495 9086 339
4079 7210 206
7697 2577 -738
1072 4081 176
3463 5565 345
8034 6155 84
984 2361 -410
1222 8734 -608
7781 3893 -283
2876 2650 380
3353 7187 15
6193 8535 -763
762 8462 827
2473 3168 -707
8320 6597 650
4789 3831 -654
5251 4795 573
3153 2442 869
789 1350 753
9335 8722 278
2972 4628 -998
8130 1466 282
110 1454 939
1424 5118 -544
8101 8606 -23
7715 4455 -24
6379 6340 -696
3584 38 -22
2782 8554 450
6388 996 691
9227 6154 969
9124 488 -695
5394 8271 647
4851 952 -899
2482 9328 309
9145 6513 76
4369 8242 28
3042 7724 102
5596 2601 -642
6257 3038 -814
2687 3290 -317
5511 8510 235
536 9286 459
875 3721 689
6426 1076 964
4818 7965 -200
8074 2571 739
2143 9115 672
9194 1957 -653
6408 589 982
1236 9059 789
5796 9145 -904
1041 4410 578
5659 7946 -580
4279 5146 -749
1409 7513 583
5586 6502 -553
2247 4214 -945
7524 2490 -171
3340 5307 -928
718 1399 959
3890 9173 -57
362 603 -832
981 1699 679
9321 418 655
4939 4519 -776
813 2231 65
8190 6482 -612
961 8479 -855
2713 9205 -325
2528 5794 862
7338 456 -408
5163 4715 -157
2162 5600 532
142 1408 669
971 4791 -930
217 2265 216
8712 9227 -158
3451 4688 666
8426 2109 544
2223 7153 883
1141 8511 -718
200 481 986
2881 8839 -495
1457 8362 -917
2754 927 -734
1055 947 -202
3838 4552 577
4076 6712 -187
2499 2379 -165
8577 4140 -714
7399 8348 -217
2309 3927 -5
7672 3738 -841
9183 3180 -739
7293 8952 197
8473 233 3
2074 4421 -659
6483 694 944
3223 2650 662
6278 3806 -97
1096 4010 -744
7965 7149 -459
6872 2433 -734
5667 4375 341
6618 1146 632
1998 5173 -997
1999 1383 -879
1418 5812 -270
5681 547 -689
8454 7247 749
2523 3155 649
3563 4965 462
240 3129 525
2471 519 221
5924 6882 -548
8455 516 996
9121 1373 -652
5141 2316 754
2746 7569 -720
2590 3906 402
2391 6519 -677
4359 408 -335
2340 8748 -403
8498 865 -817
4998 1968 -276
1807 5234 393
3160 6275 -20
1176 5149 -304
7131 7967 -908
851 7340 396
2370 7614 13
8246 7501 -443
9232 241 -378
